"","fecha_dia","empresa","producto","menciones_positivas","menciones_negativas","menciones_neutras"
"3908",2025-04-04,"Apple","App Store",414,204,369
"3909",2025-04-04,"Apple","Apple Watch",373,220,374
"3910",2025-04-04,"Apple","MacBook",395,183,381
"3911",2025-04-04,"Apple","iPad",388,188,388
"3912",2025-04-04,"Apple","iPhone",386,219,341
"3913",2025-04-04,"Binance","Futures",377,195,346
"3914",2025-04-04,"Binance","Margin Trading",340,187,410
"3915",2025-04-04,"Binance","P2P",404,203,356
"3916",2025-04-04,"Binance","Spot Exchange",358,182,374
"3917",2025-04-04,"Binance","Staking",374,202,393
"3918",2025-04-04,"Binance","Wallet",330,203,403
"3919",2025-04-04,"Coinbase","Earn",355,204,365
"3920",2025-04-04,"Coinbase","NFT Marketplace",344,177,367
"3921",2025-04-04,"Coinbase","Pro",400,207,403
"3922",2025-04-04,"Coinbase","Spot Trading",356,198,385
"3923",2025-04-04,"Coinbase","Staking",410,181,401
"3924",2025-04-04,"Coinbase","Wallet",378,180,394
"3925",2025-04-04,"Meta","Facebook",390,182,364
"3926",2025-04-04,"Meta","Horizon Worlds",413,210,391
"3927",2025-04-04,"Meta","Instagram",416,216,380
"3928",2025-04-04,"Meta","Oculus Rift",362,213,410
"3929",2025-04-04,"Meta","Portal",389,213,387
"3930",2025-04-04,"Meta","WhatsApp",356,196,406
"3931",2025-04-04,"Nike","Air Max",371,208,369
"3932",2025-04-04,"Nike","Dri-FIT Apparel",379,202,396
"3933",2025-04-04,"Nike","Football Boots",387,228,398
"3934",2025-04-04,"Nike","Jordan",363,202,376
"3935",2025-04-04,"Nike","Nike+ App",378,183,407
"3936",2025-04-04,"Nike","Running Shoes",360,209,363
"3937",2025-04-04,"Nvidia","AI Chips",379,188,399
"3938",2025-04-04,"Nvidia","Cloud Gaming",379,192,359
"3939",2025-04-04,"Nvidia","DLSS Tech",405,195,388
"3940",2025-04-04,"Nvidia","GPU Drivers",396,196,364
"3941",2025-04-04,"Nvidia","RTX GPUs",424,177,380
"3942",2025-04-04,"Nvidia","RTX Laptops",382,175,401
"3943",2025-04-04,"Tesla","Model 3",369,207,370
"3944",2025-04-04,"Tesla","Model S",352,209,388
"3945",2025-04-04,"Tesla","Model X",397,178,434
"3946",2025-04-04,"Tesla","Model Y",435,191,397
"3947",2025-04-04,"Tesla","Powerwall",396,187,398
"3948",2025-04-04,"Tesla","Solar Roof",392,182,352
"3949",2025-04-05,"Apple","AirPods",387,193,411
"3950",2025-04-05,"Apple","App Store",415,211,400
"3951",2025-04-05,"Apple","Apple Watch",410,188,374
"3952",2025-04-05,"Apple","MacBook",403,196,352
"3953",2025-04-05,"Apple","iPad",402,184,380
"3954",2025-04-05,"Apple","iPhone",396,195,404
"3955",2025-04-05,"Binance","Futures",365,193,393
"3956",2025-04-05,"Binance","Margin Trading",390,232,331
"3957",2025-04-05,"Binance","P2P",348,190,363
"3958",2025-04-05,"Binance","Spot Exchange",387,187,380
"3959",2025-04-05,"Binance","Staking",402,194,393
"3960",2025-04-05,"Binance","Wallet",401,192,372
"3961",2025-04-05,"Coinbase","Earn",384,179,405
"3962",2025-04-05,"Coinbase","NFT Marketplace",412,207,411
"3963",2025-04-05,"Coinbase","Pro",378,212,374
"3964",2025-04-05,"Coinbase","Spot Trading",351,179,397
"3965",2025-04-05,"Coinbase","Staking",393,211,367
"3966",2025-04-05,"Coinbase","Wallet",341,192,399
"3967",2025-04-05,"Meta","Facebook",377,198,381
"3968",2025-04-05,"Meta","Horizon Worlds",369,175,436
"3969",2025-04-05,"Meta","Instagram",387,195,356
"3970",2025-04-05,"Meta","Oculus Rift",363,197,369
"3971",2025-04-05,"Meta","Portal",392,203,387
"3972",2025-04-05,"Meta","WhatsApp",385,230,375
"3973",2025-04-05,"Nike","Air Max",398,190,368
"3974",2025-04-05,"Nike","Dri-FIT Apparel",409,189,352
"3975",2025-04-05,"Nike","Football Boots",389,200,353
"3976",2025-04-05,"Nike","Jordan",407,174,389
"3977",2025-04-05,"Nike","Nike+ App",384,191,353
"3978",2025-04-05,"Nike","Running Shoes",365,194,440
"3979",2025-04-05,"Nvidia","AI Chips",398,194,357
"3980",2025-04-05,"Nvidia","Cloud Gaming",386,178,341
"3981",2025-04-05,"Nvidia","DLSS Tech",392,199,380
"3982",2025-04-05,"Nvidia","GPU Drivers",385,185,378
"3983",2025-04-05,"Nvidia","RTX GPUs",354,189,379
"3984",2025-04-05,"Nvidia","RTX Laptops",389,172,399
"3985",2025-04-05,"Tesla","Model 3",372,176,397
"3986",2025-04-05,"Tesla","Model S",381,199,356
"3987",2025-04-05,"Tesla","Model X",369,196,393
"3988",2025-04-05,"Tesla","Model Y",382,203,378
"3989",2025-04-05,"Tesla","Powerwall",420,183,371
"3990",2025-04-05,"Tesla","Solar Roof",377,208,408
"3991",2025-04-06,"Apple","AirPods",396,183,408
"3992",2025-04-06,"Apple","App Store",391,180,388
"3993",2025-04-06,"Apple","Apple Watch",400,177,407
"3994",2025-04-06,"Apple","MacBook",385,175,410
"3995",2025-04-06,"Apple","iPad",381,182,342
"3996",2025-04-06,"Apple","iPhone",397,190,377
"3997",2025-04-06,"Binance","Futures",384,180,390
"3998",2025-04-06,"Binance","Margin Trading",380,181,416
"3999",2025-04-06,"Binance","P2P",371,179,370
"4000",2025-04-06,"Binance","Spot Exchange",382,209,389
"4001",2025-04-06,"Binance","Staking",369,172,393
"4002",2025-04-06,"Binance","Wallet",354,198,350
"4003",2025-04-06,"Coinbase","Earn",399,189,384
"4004",2025-04-06,"Coinbase","NFT Marketplace",367,200,379
"4005",2025-04-06,"Coinbase","Pro",356,202,329
"4006",2025-04-06,"Coinbase","Spot Trading",395,172,384
"4007",2025-04-06,"Coinbase","Staking",393,186,410
"4008",2025-04-06,"Coinbase","Wallet",396,188,387
"4009",2025-04-06,"Meta","Facebook",385,202,391
"4010",2025-04-06,"Meta","Horizon Worlds",326,192,388
"4011",2025-04-06,"Meta","Instagram",376,179,382
"4012",2025-04-06,"Meta","Oculus Rift",402,202,388
"4013",2025-04-06,"Meta","Portal",367,183,365
"4014",2025-04-06,"Meta","WhatsApp",431,211,403
"4015",2025-04-06,"Nike","Air Max",360,208,369
"4016",2025-04-06,"Nike","Dri-FIT Apparel",383,196,331
"4017",2025-04-06,"Nike","Football Boots",379,182,425
"4018",2025-04-06,"Nike","Jordan",363,184,396
"4019",2025-04-06,"Nike","Nike+ App",395,165,391
"4020",2025-04-06,"Nike","Running Shoes",371,191,405
"4021",2025-04-06,"Nvidia","AI Chips",382,190,337
"4022",2025-04-06,"Nvidia","Cloud Gaming",389,191,361
"4023",2025-04-06,"Nvidia","DLSS Tech",372,186,361
"4024",2025-04-06,"Nvidia","GPU Drivers",399,156,415
"4025",2025-04-06,"Nvidia","RTX GPUs",386,155,376
"4026",2025-04-06,"Nvidia","RTX Laptops",384,210,362
"4027",2025-04-06,"Tesla","Model 3",404,211,387
"4028",2025-04-06,"Tesla","Model S",376,165,391
"4029",2025-04-06,"Tesla","Model X",380,189,397
"4030",2025-04-06,"Tesla","Model Y",366,200,379
"4031",2025-04-06,"Tesla","Powerwall",383,178,410
"4032",2025-04-06,"Tesla","Solar Roof",363,186,370
"4033",2025-04-07,"Apple","AirPods",401,186,408
"4034",2025-04-07,"Apple","App Store",349,189,370
"4035",2025-04-07,"Apple","Apple Watch",385,200,396
"4036",2025-04-07,"Apple","MacBook",390,206,374
"4037",2025-04-07,"Apple","iPad",363,215,401
"4038",2025-04-07,"Apple","iPhone",384,204,373
"4039",2025-04-07,"Binance","Futures",405,185,362
"4040",2025-04-07,"Binance","Margin Trading",387,189,359
"4041",2025-04-07,"Binance","P2P",361,182,410
"4042",2025-04-07,"Binance","Spot Exchange",360,190,376
"4043",2025-04-07,"Binance","Staking",387,190,370
"4044",2025-04-07,"Binance","Wallet",400,210,441
"4045",2025-04-07,"Coinbase","Earn",377,168,374
"4046",2025-04-07,"Coinbase","NFT Marketplace",416,181,395
"4047",2025-04-07,"Coinbase","Pro",367,195,388
"4048",2025-04-07,"Coinbase","Spot Trading",405,193,369
"4049",2025-04-07,"Coinbase","Staking",334,201,384
"4050",2025-04-07,"Coinbase","Wallet",414,191,382
"4051",2025-04-07,"Meta","Facebook",395,197,370
"4052",2025-04-07,"Meta","Horizon Worlds",355,201,417
"4053",2025-04-07,"Meta","Instagram",366,199,372
"4054",2025-04-07,"Meta","Oculus Rift",364,188,381
"4055",2025-04-07,"Meta","Portal",380,180,375
"4056",2025-04-07,"Meta","WhatsApp",370,201,377
"4057",2025-04-07,"Nike","Air Max",374,212,368
"4058",2025-04-07,"Nike","Dri-FIT Apparel",389,174,375
"4059",2025-04-07,"Nike","Football Boots",402,187,392
"4060",2025-04-07,"Nike","Jordan",374,210,382
"4061",2025-04-07,"Nike","Nike+ App",365,204,382
"4062",2025-04-07,"Nike","Running Shoes",373,214,384
"4063",2025-04-07,"Nvidia","AI Chips",356,189,365
"4064",2025-04-07,"Nvidia","Cloud Gaming",354,209,380
"4065",2025-04-07,"Nvidia","DLSS Tech",394,166,385
"4066",2025-04-07,"Nvidia","GPU Drivers",347,187,427
"4067",2025-04-07,"Nvidia","RTX GPUs",400,178,396
"4068",2025-04-07,"Nvidia","RTX Laptops",370,237,380
"4069",2025-04-07,"Tesla","Model 3",379,187,373
"4070",2025-04-07,"Tesla","Model S",347,171,361
"4071",2025-04-07,"Tesla","Model X",382,201,379
"4072",2025-04-07,"Tesla","Model Y",412,177,411
"4073",2025-04-07,"Tesla","Powerwall",398,209,395
"4074",2025-04-07,"Tesla","Solar Roof",382,193,415
"4075",2025-04-08,"Apple","AirPods",391,197,356
"4076",2025-04-08,"Apple","App Store",425,183,385
"4077",2025-04-08,"Apple","Apple Watch",417,188,361
"4078",2025-04-08,"Apple","MacBook",361,225,377
"4079",2025-04-08,"Apple","iPad",415,203,376
"4080",2025-04-08,"Apple","iPhone",350,200,408
"4081",2025-04-08,"Binance","Futures",393,197,400
"4082",2025-04-08,"Binance","Margin Trading",360,185,358
"4083",2025-04-08,"Binance","P2P",398,195,375
"4084",2025-04-08,"Binance","Spot Exchange",383,199,391
"4085",2025-04-08,"Binance","Staking",388,189,347
"4086",2025-04-08,"Binance","Wallet",391,215,376
"4087",2025-04-08,"Coinbase","Earn",400,203,360
"4088",2025-04-08,"Coinbase","NFT Marketplace",378,212,420
"4089",2025-04-08,"Coinbase","Pro",370,184,370
"4090",2025-04-08,"Coinbase","Spot Trading",381,199,406
"4091",2025-04-08,"Coinbase","Staking",387,195,407
"4092",2025-04-08,"Coinbase","Wallet",378,191,389
"4093",2025-04-08,"Meta","Facebook",375,203,384
"4094",2025-04-08,"Meta","Horizon Worlds",368,195,397
"4095",2025-04-08,"Meta","Instagram",358,200,433
"4096",2025-04-08,"Meta","Oculus Rift",384,185,360
"4097",2025-04-08,"Meta","Portal",369,177,355
"4098",2025-04-08,"Meta","WhatsApp",392,199,356
"4099",2025-04-08,"Nike","Air Max",380,205,377
"4100",2025-04-08,"Nike","Dri-FIT Apparel",384,191,368
"4101",2025-04-08,"Nike","Football Boots",384,193,376
"4102",2025-04-08,"Nike","Jordan",418,196,372
"4103",2025-04-08,"Nike","Nike+ App",405,199,379
"4104",2025-04-08,"Nike","Running Shoes",389,205,374
"4105",2025-04-08,"Nvidia","AI Chips",358,176,385
"4106",2025-04-08,"Nvidia","Cloud Gaming",390,194,385
"4107",2025-04-08,"Nvidia","DLSS Tech",372,193,399
"4108",2025-04-08,"Nvidia","GPU Drivers",375,210,388
"4109",2025-04-08,"Nvidia","RTX GPUs",365,195,388
"4110",2025-04-08,"Nvidia","RTX Laptops",368,202,400
"4111",2025-04-08,"Tesla","Model 3",371,195,392
"4112",2025-04-08,"Tesla","Model S",390,168,385
"4113",2025-04-08,"Tesla","Model X",381,185,397
"4114",2025-04-08,"Tesla","Model Y",377,177,395
"4115",2025-04-08,"Tesla","Powerwall",403,182,377
"4116",2025-04-08,"Tesla","Solar Roof",365,186,381
"4117",2025-04-09,"Apple","AirPods",367,215,393
"4118",2025-04-09,"Apple","App Store",377,187,389
"4119",2025-04-09,"Apple","Apple Watch",384,202,380
"4120",2025-04-09,"Apple","MacBook",402,198,418
"4121",2025-04-09,"Apple","iPad",370,197,387
"4122",2025-04-09,"Apple","iPhone",364,212,368
"4123",2025-04-09,"Binance","Futures",348,190,356
"4124",2025-04-09,"Binance","Margin Trading",375,197,383
"4125",2025-04-09,"Binance","P2P",380,180,360
"4126",2025-04-09,"Binance","Spot Exchange",397,187,396
"4127",2025-04-09,"Binance","Staking",355,186,423
"4128",2025-04-09,"Binance","Wallet",365,194,364
"4129",2025-04-09,"Coinbase","Earn",359,203,354
"4130",2025-04-09,"Coinbase","NFT Marketplace",356,194,369
"4131",2025-04-09,"Coinbase","Pro",366,175,388
"4132",2025-04-09,"Coinbase","Spot Trading",379,190,404
"4133",2025-04-09,"Coinbase","Staking",390,228,384
"4134",2025-04-09,"Coinbase","Wallet",400,202,412
"4135",2025-04-09,"Meta","Facebook",360,188,390
"4136",2025-04-09,"Meta","Horizon Worlds",366,171,388
"4137",2025-04-09,"Meta","Instagram",369,205,333
"4138",2025-04-09,"Meta","Oculus Rift",396,178,380
"4139",2025-04-09,"Meta","Portal",380,186,374
"4140",2025-04-09,"Meta","WhatsApp",371,223,369
"4141",2025-04-09,"Nike","Air Max",320,193,369
"4142",2025-04-09,"Nike","Dri-FIT Apparel",388,193,412
"4143",2025-04-09,"Nike","Football Boots",415,170,366
"4144",2025-04-09,"Nike","Jordan",421,181,355
"4145",2025-04-09,"Nike","Nike+ App",375,189,395
"4146",2025-04-09,"Nike","Running Shoes",393,176,424
"4147",2025-04-09,"Nvidia","AI Chips",374,194,378
"4148",2025-04-09,"Nvidia","Cloud Gaming",410,209,397
"4149",2025-04-09,"Nvidia","DLSS Tech",388,220,379
"4150",2025-04-09,"Nvidia","GPU Drivers",365,206,390
"4151",2025-04-09,"Nvidia","RTX GPUs",392,221,381
"4152",2025-04-09,"Nvidia","RTX Laptops",371,202,417
"4153",2025-04-09,"Tesla","Model 3",381,208,411
"4154",2025-04-09,"Tesla","Model S",381,184,354
"4155",2025-04-09,"Tesla","Model X",354,190,373
"4156",2025-04-09,"Tesla","Model Y",362,195,397
"4157",2025-04-09,"Tesla","Powerwall",392,189,357
"4158",2025-04-09,"Tesla","Solar Roof",374,176,375
"4159",2025-04-10,"Apple","AirPods",389,176,414
"4160",2025-04-10,"Apple","App Store",387,163,371
"4161",2025-04-10,"Apple","Apple Watch",407,183,365
"4162",2025-04-10,"Apple","MacBook",345,167,343
"4163",2025-04-10,"Apple","iPad",374,170,401
"4164",2025-04-10,"Apple","iPhone",401,192,381
"4165",2025-04-10,"Binance","Futures",397,201,378
"4166",2025-04-10,"Binance","Margin Trading",415,186,424
"4167",2025-04-10,"Binance","P2P",367,191,373
"4168",2025-04-10,"Binance","Spot Exchange",378,203,387
"4169",2025-04-10,"Binance","Staking",371,190,400
"4170",2025-04-10,"Binance","Wallet",375,189,366
"4171",2025-04-10,"Coinbase","Earn",398,197,369
"4172",2025-04-10,"Coinbase","NFT Marketplace",385,184,416
"4173",2025-04-10,"Coinbase","Pro",339,181,403
"4174",2025-04-10,"Coinbase","Spot Trading",393,199,397
"4175",2025-04-10,"Coinbase","Staking",386,167,402
"4176",2025-04-10,"Coinbase","Wallet",408,208,377
"4177",2025-04-10,"Meta","Facebook",388,194,399
"4178",2025-04-10,"Meta","Horizon Worlds",396,179,384
"4179",2025-04-10,"Meta","Instagram",393,189,375
"4180",2025-04-10,"Meta","Oculus Rift",366,193,369
"4181",2025-04-10,"Meta","Portal",375,205,349
"4182",2025-04-10,"Meta","WhatsApp",368,208,394
"4183",2025-04-10,"Nike","Air Max",421,184,387
"4184",2025-04-10,"Nike","Dri-FIT Apparel",408,161,387
"4185",2025-04-10,"Nike","Football Boots",386,196,359
"4186",2025-04-10,"Nike","Jordan",373,179,373
"4187",2025-04-10,"Nike","Nike+ App",389,181,364
"4188",2025-04-10,"Nike","Running Shoes",378,181,364
"4189",2025-04-10,"Nvidia","AI Chips",399,205,386
"4190",2025-04-10,"Nvidia","Cloud Gaming",378,192,359
"4191",2025-04-10,"Nvidia","DLSS Tech",378,202,367
"4192",2025-04-10,"Nvidia","GPU Drivers",339,210,363
"4193",2025-04-10,"Nvidia","RTX GPUs",362,203,390
"4194",2025-04-10,"Nvidia","RTX Laptops",408,177,402
"4195",2025-04-10,"Tesla","Model 3",373,210,385
"4196",2025-04-10,"Tesla","Model S",415,182,393
"4197",2025-04-10,"Tesla","Model X",409,187,407
"4198",2025-04-10,"Tesla","Model Y",376,189,391
"4199",2025-04-10,"Tesla","Powerwall",381,174,378
"4200",2025-04-10,"Tesla","Solar Roof",348,195,397
"4201",2025-04-11,"Apple","AirPods",418,211,365
"4202",2025-04-11,"Apple","App Store",405,190,378
"4203",2025-04-11,"Apple","Apple Watch",394,177,397
"4204",2025-04-11,"Apple","MacBook",380,182,403
"4205",2025-04-11,"Apple","iPad",364,208,403
"4206",2025-04-11,"Apple","iPhone",351,163,357
"4207",2025-04-11,"Binance","Futures",396,196,391
"4208",2025-04-11,"Binance","Margin Trading",415,209,395
"4209",2025-04-11,"Binance","P2P",363,201,390
"4210",2025-04-11,"Binance","Spot Exchange",380,168,380
"4211",2025-04-11,"Binance","Staking",386,198,385
"4212",2025-04-11,"Binance","Wallet",367,196,368
"4213",2025-04-11,"Coinbase","Earn",405,171,388
"4214",2025-04-11,"Coinbase","NFT Marketplace",397,188,382
"4215",2025-04-11,"Coinbase","Pro",382,181,383
"4216",2025-04-11,"Coinbase","Spot Trading",423,201,369
"4217",2025-04-11,"Coinbase","Staking",353,199,379
"4218",2025-04-11,"Coinbase","Wallet",383,192,386
"4219",2025-04-11,"Meta","Facebook",439,198,395
"4220",2025-04-11,"Meta","Horizon Worlds",358,212,373
"4221",2025-04-11,"Meta","Instagram",376,204,378
"4222",2025-04-11,"Meta","Oculus Rift",360,211,362
"4223",2025-04-11,"Meta","Portal",341,227,364
"4224",2025-04-11,"Meta","WhatsApp",369,196,398
"4225",2025-04-11,"Nike","Air Max",370,195,375
"4226",2025-04-11,"Nike","Dri-FIT Apparel",386,213,389
"4227",2025-04-11,"Nike","Football Boots",417,189,389
"4228",2025-04-11,"Nike","Jordan",398,182,380
"4229",2025-04-11,"Nike","Nike+ App",367,169,386
"4230",2025-04-11,"Nike","Running Shoes",374,215,398
"4231",2025-04-11,"Nvidia","AI Chips",382,212,366
"4232",2025-04-11,"Nvidia","Cloud Gaming",388,176,392
"4233",2025-04-11,"Nvidia","DLSS Tech",378,194,402
"4234",2025-04-11,"Nvidia","GPU Drivers",398,202,385
"4235",2025-04-11,"Nvidia","RTX GPUs",392,186,371
"4236",2025-04-11,"Nvidia","RTX Laptops",381,227,358
"4237",2025-04-11,"Tesla","Model 3",368,201,388
"4238",2025-04-11,"Tesla","Model S",365,198,365
"4239",2025-04-11,"Tesla","Model X",353,207,382
"4240",2025-04-11,"Tesla","Model Y",416,205,385
"4241",2025-04-11,"Tesla","Powerwall",355,175,373
"4242",2025-04-11,"Tesla","Solar Roof",423,193,403
"4243",2025-04-12,"Apple","AirPods",395,178,417
"4244",2025-04-12,"Apple","App Store",407,193,385
"4245",2025-04-12,"Apple","Apple Watch",416,193,378
"4246",2025-04-12,"Apple","MacBook",379,206,372
"4247",2025-04-12,"Apple","iPad",363,197,377
"4248",2025-04-12,"Apple","iPhone",379,182,398
"4249",2025-04-12,"Binance","Futures",392,188,398
"4250",2025-04-12,"Binance","Margin Trading",380,191,379
"4251",2025-04-12,"Binance","P2P",347,194,358
"4252",2025-04-12,"Binance","Spot Exchange",380,221,417
"4253",2025-04-12,"Binance","Staking",356,175,356
"4254",2025-04-12,"Binance","Wallet",429,177,378
"4255",2025-04-12,"Coinbase","Earn",431,184,386
"4256",2025-04-12,"Coinbase","NFT Marketplace",395,208,398
"4257",2025-04-12,"Coinbase","Pro",386,194,395
"4258",2025-04-12,"Coinbase","Spot Trading",373,191,347
"4259",2025-04-12,"Coinbase","Staking",383,184,375
"4260",2025-04-12,"Coinbase","Wallet",409,192,381
"4261",2025-04-12,"Meta","Facebook",410,203,375
"4262",2025-04-12,"Meta","Horizon Worlds",390,224,376
"4263",2025-04-12,"Meta","Instagram",388,216,388
"4264",2025-04-12,"Meta","Oculus Rift",375,190,398
"4265",2025-04-12,"Meta","Portal",366,175,425
"4266",2025-04-12,"Meta","WhatsApp",407,192,384
"4267",2025-04-12,"Nike","Air Max",367,169,386
"4268",2025-04-12,"Nike","Dri-FIT Apparel",397,198,379
"4269",2025-04-12,"Nike","Football Boots",385,171,382
"4270",2025-04-12,"Nike","Jordan",392,192,389
"4271",2025-04-12,"Nike","Nike+ App",393,194,387
"4272",2025-04-12,"Nike","Running Shoes",399,186,376
"4273",2025-04-12,"Nvidia","AI Chips",371,203,369
"4274",2025-04-12,"Nvidia","Cloud Gaming",385,173,393
"4275",2025-04-12,"Nvidia","DLSS Tech",404,217,357
"4276",2025-04-12,"Nvidia","GPU Drivers",375,198,391
"4277",2025-04-12,"Nvidia","RTX GPUs",374,185,352
"4278",2025-04-12,"Nvidia","RTX Laptops",364,174,360
"4279",2025-04-12,"Tesla","Model 3",375,174,390
"4280",2025-04-12,"Tesla","Model S",386,183,395
"4281",2025-04-12,"Tesla","Model X",389,174,396
"4282",2025-04-12,"Tesla","Model Y",367,220,384
"4283",2025-04-12,"Tesla","Powerwall",419,171,369
"4284",2025-04-12,"Tesla","Solar Roof",399,184,392
"4285",2025-04-13,"Apple","AirPods",381,203,388
"4286",2025-04-13,"Apple","App Store",424,184,383
"4287",2025-04-13,"Apple","Apple Watch",359,164,354
"4288",2025-04-13,"Apple","MacBook",402,167,348
"4289",2025-04-13,"Apple","iPad",372,204,377
"4290",2025-04-13,"Apple","iPhone",380,196,376
"4291",2025-04-13,"Binance","Futures",383,188,410
"4292",2025-04-13,"Binance","Margin Trading",363,189,387
"4293",2025-04-13,"Binance","P2P",375,191,353
"4294",2025-04-13,"Binance","Spot Exchange",387,179,410
"4295",2025-04-13,"Binance","Staking",382,213,362
"4296",2025-04-13,"Binance","Wallet",396,193,364
"4297",2025-04-13,"Coinbase","Earn",353,172,376
"4298",2025-04-13,"Coinbase","NFT Marketplace",375,180,399
"4299",2025-04-13,"Coinbase","Pro",415,169,353
"4300",2025-04-13,"Coinbase","Spot Trading",404,207,391
"4301",2025-04-13,"Coinbase","Staking",398,186,430
"4302",2025-04-13,"Coinbase","Wallet",389,191,432
"4303",2025-04-13,"Meta","Facebook",384,194,372
"4304",2025-04-13,"Meta","Horizon Worlds",382,203,392
"4305",2025-04-13,"Meta","Instagram",363,183,411
"4306",2025-04-13,"Meta","Oculus Rift",394,177,361
"4307",2025-04-13,"Meta","Portal",338,206,378
"4308",2025-04-13,"Meta","WhatsApp",388,193,382
"4309",2025-04-13,"Nike","Air Max",352,175,392
"4310",2025-04-13,"Nike","Dri-FIT Apparel",387,201,409
"4311",2025-04-13,"Nike","Football Boots",367,186,348
"4312",2025-04-13,"Nike","Jordan",385,213,394
"4313",2025-04-13,"Nike","Nike+ App",385,193,416
"4314",2025-04-13,"Nike","Running Shoes",403,188,391
"4315",2025-04-13,"Nvidia","AI Chips",376,189,393
"4316",2025-04-13,"Nvidia","Cloud Gaming",363,205,419
"4317",2025-04-13,"Nvidia","DLSS Tech",380,185,354
